Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Search
AMBA,ambarella ,43.75,1402231731,,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/amba,AMBA ambarella 
ARCE,arco platform limited,27.86,1400272212,,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/arce,ARCE arco platform limited
MNTA,momenta pharmaceuticals ,14.15,1393903694,,2004,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mnta,MNTA momenta pharmaceuticals 
SFLY,shutterfly ,40.8,1389905734,,2006,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/sfly,SFLY shutterfly 
CSII,cardiovascular systems ,39.69,1382126775,,1981,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/csii,CSII cardiovascular systems 
RAVN,raven industries ,38.23,1374607476,,,Capital Goods,Specialty Chemicals,https://www.nasdaq.com/symbol/ravn,RAVN raven industries 
WTW,weight watchers international ,20.45,1369334495,,2001,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/wtw,WTW weight watchers international 
BCOR,blucora ,28.38,1368011243,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/bcor,BCOR blucora 
CSGS,csg systems international ,41.45,1367319689,,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/csgs,CSGS csg systems international 
CSIQ,canadian solar ,23.29,1364369307,,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/csiq,CSIQ canadian solar 
BAND,bandwidth ,67.57,1347704259,,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/band,BAND bandwidth 
SAFT,safety insurance group ,87.88,1343383684,,2002,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/saft,SAFT safety insurance group 
ESPR,esperion therapeutics ,49.87,1337755718,,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/espr,ESPR esperion therapeutics 
SCOR,comscore ,22.32,1327284468,,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor,SCOR comscore 
ILPT,industrial logistics properties trust,20.27,1319066014,,2018,,,https://www.nasdaq.com/symbol/ilpt,ILPT industrial logistics properties trust
TXMD,therapeuticsmd ,5.46,1316743674,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/txmd,TXMD therapeuticsmd 
EHTH,ehealth ,59.32,1316725387,,2006,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,EHTH ehealth 
MGPI,mgp ingredients ,76.88,1303715895,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mgpi,MGPI mgp ingredients 
GOSS,gossamer bio ,20.48,1295911117,,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/goss,GOSS gossamer bio 
RUBY,rubius therapeutics ,16.29,1287629464,,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ruby,RUBY rubius therapeutics 
OCFC,oceanfirst financial ,25.14,1285330040,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ocfc,OCFC oceanfirst financial 
SSYS,stratasys ltd,23.8,1284638891,,1994,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ssys,SSYS stratasys ltd
LGIH,lgi homes ,56.49,1282740179,,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/lgih,LGIH lgi homes 
THRM,gentherm ,37.99,1278655225,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/thrm,THRM gentherm 
ROCK,gibraltar industries ,39.74,1277843038,,1993,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/rock,ROCK gibraltar industries 
AAWW,atlas air worldwide holdings,49.57,1276377335,,,Transportation,Transportation Services,https://www.nasdaq.com/symbol/aaww,AAWW atlas air worldwide holdings
TBPH,theravance biopharma ,22.95,1275549410,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tbph,TBPH theravance biopharma 
CHCO,city holding company,77.01,1272998172,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chco,CHCO city holding company
TTMI,ttm technologies ,12.18,1271389520,,2000,Technology,Electrical Products,https://www.nasdaq.com/symbol/ttmi,TTMI ttm technologies 
HOLI,hollysys automation technologies ltd,20.98,1265977237,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/holi,HOLI hollysys automation technologies ltd
MTSI,macom technology solutions holdings ,19.34,1264552437,,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/mtsi,MTSI macom technology solutions holdings 
HA,hawaiian holdings ,25.97,1257515574,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ha,HA hawaiian holdings 
ALEC,alector ,18.05,1233989044,,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alec,ALEC alector 
ECOL,us ecology ,55.78,1231078155,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/ecol,ECOL us ecology 
TRHC,tabula rasa healthcare ,58.22,1230108955,,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/trhc,TRHC tabula rasa healthcare 
PSDO,presidio ,14.89,1229740487,,2017,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/psdo,PSDO presidio 
IFRX,inflarx nv,47.4,1229398822,,2017,,,https://www.nasdaq.com/symbol/ifrx,IFRX inflarx nv
IOVA,iovance biotherapeutics ,9.94,1226795705,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova,IOVA iovance biotherapeutics 
KRNY,kearny financial,13.17,1226149718,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny,KRNY kearny financial
TCBK,trico bancshares,40.15,1221528378,,,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbk,TCBK trico bancshares
PLUS,eplus ,89.57,1219157423,,1996,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/plus,PLUS eplus 
FATE,fate therapeutics ,18.71,1216141524,,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/fate,FATE fate therapeutics 
CRVL,corvel ,65.23,1215768416,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/crvl,CRVL corvel 
PRAA,pra group ,26.6,1205664631,,2002,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/praa,PRAA pra group 
NTRA,natera ,19.4,1204410200,,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ntra,NTRA natera 
JRVR,james river group holdings ltd,40,1202701800,,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr,JRVR james river group holdings ltd
BMCH,bmc stock holdings ,17.95,1195130512,,2013,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bmch,BMCH bmc stock holdings 
DOOO,brp ,27.74,1193930238,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/dooo,DOOO brp 
EDIT,editas medicine ,24.29,1192450777,,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/edit,EDIT editas medicine 
ATSG,air transport services group ,20.15,1191716801,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/atsg,ATSG air transport services group 
LORL,loral space and communications ,38.42,1188436293,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lorl,LORL loral space and communications 
TCMD,tactile systems technology ,63.19,1184250425,,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tcmd,TCMD tactile systems technology 
RMBS,rambus ,10.75,1182828036,,1997,Technology,Semiconductors,https://www.nasdaq.com/symbol/rmbs,RMBS rambus 
AFIN,american finance trust ,11.13,1180618211,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afin,AFIN american finance trust 
AMSF,amerisafe ,60.75,1170651285,,2005,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/amsf,AMSF amerisafe 
FORM,formfactor ,15.69,1168566802,,2003,Technology,Semiconductors,https://www.nasdaq.com/symbol/form,FORM formfactor 
EFII,electronics for imaging ,27.37,1167116576,,1992,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/efii,EFII electronics for imaging 
RDWR,radware ltd,26.12,1163539822,,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rdwr,RDWR radware ltd
SBSI,southside bancshares ,34.23,1153202265,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi,SBSI southside bancshares 
RCII,rent-a-center ,21.34,1151903665,,1995,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/rcii,RCII rent-a-center 
RARX,ra pharmaceuticals ,27.22,1148371433,,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rarx,RARX ra pharmaceuticals 
UFCS,united fire group ,45.65,1146376906,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ufcs,UFCS united fire group 
CDXS,codexis ,21.1,1142746819,,2010,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cdxs,CDXS codexis 
NTGR,netgear ,36.25,1142081698,,2003,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ntgr,NTGR netgear 
COOP,mr cooper group ,12.52,1137226681,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/coop,COOP mr cooper group 
EGOV,nic ,17.01,1133425867,,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/egov,EGOV nic 
ANDE,the andersons ,34.56,1123200000,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ande,ANDE the andersons 
ATRC,atricure ,29.04,1121110602,,2005,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrc,ATRC atricure 
PACB,pacific biosciences of california ,7.36,1111065247,,2010,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/pacb,PACB pacific biosciences of california 
SPPI,spectrum pharmaceuticals ,9.98,1108278890,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sppi,SPPI spectrum pharmaceuticals 
NXGN,nextgen healthcare ,17.06,1103729336,,,Technology,EDP Services,https://www.nasdaq.com/symbol/nxgn,NXGN nextgen healthcare 
DOMO,domo ,41.71,1098554768,,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/domo,DOMO domo 
WETF,wisdomtree investments ,7.08,1098447160,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/wetf,WETF wisdomtree investments 
AIA,ishares asia 50 etf,61.22,1092777000,,,,,https://www.nasdaq.com/symbol/aia,AIA ishares asia 50 etf
RCM,r1 rcm ,9.9,1091182445,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/rcm,RCM r1 rcm 
HURN,huron consulting group ,48.21,1087436668,,2004,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/hurn,HURN huron consulting group 
TPIC,tpi composites ,31.14,1087233949,,2016,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tpic,TPIC tpi composites 
VONE,vanguard russell 1000 etf,129.78,1083663000,,,,,https://www.nasdaq.com/symbol/vone,VONE vanguard russell 1000 etf
GBDC,golub capital bdc ,17.9,1081558078,,2010,,,https://www.nasdaq.com/symbol/gbdc,GBDC golub capital bdc 
AXDX,accelerate diagnostics ,19.82,1078735668,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/axdx,AXDX accelerate diagnostics 
PATK,patrick industries ,45.14,1077582215,,,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/patk,PATK patrick industries 
OFIX,orthofix medical  ,56.52,1077338572,,1992,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ofix,OFIX orthofix medical  
CVCO,cavco industries ,117.37,1067869818,,,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/cvco,CVCO cavco industries 
CRZO,carrizo oil & gas ,11.62,1064714316,,1997,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crzo,CRZO carrizo oil & gas 
LTRPA,liberty tripadvisor holdings ,14.15,1062335022,,,Technology,EDP Services,https://www.nasdaq.com/symbol/ltrpa,LTRPA liberty tripadvisor holdings 
APLS,apellis pharmaceuticals ,18.83,1059927651,,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apls,APLS apellis pharmaceuticals 
FNKO,funko ,21.66,1055939750,,2017,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/fnko,FNKO funko 
TRUP,trupanion ,30.73,1055041013,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/trup,TRUP trupanion 
SQQQ,proshares ultrapro short qqq,10.54,1052263988,,,,,https://www.nasdaq.com/symbol/sqqq,SQQQ proshares ultrapro short qqq
TCDA,tricida ,24.87,1047095368,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tcda,TCDA tricida 
XENT,intersect ent ,33.98,1046673639,,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xent,XENT intersect ent 
PLYA,playa hotels & resorts nv,7.96,1036927127,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/plya,PLYA playa hotels & resorts nv
RYTM,rhythm pharmaceuticals ,30.02,1033463417,,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rytm,RYTM rhythm pharmaceuticals 
CRAY,cray ,25.16,1028797155,,,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/cray,CRAY cray 
NYMT,new york mortgage trust ,6.02,1026955322,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nymt,NYMT new york mortgage trust 
SWAV,shockwave medical ,38.1,1025147632,,2019,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/swav,SWAV shockwave medical 
NWLI,national western life group ,279.23,1015285865,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/nwli,NWLI national western life group 
SONO,sonos ,10.02,1010447952,,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/sono,SONO sonos 
EIGI,endurance international group holdings ,7.01,1009345379,,2013,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/eigi,EIGI endurance international group holdings 
CNXN,pc connection ,37.94,1001452213,,,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cnxn,CNXN pc connection 
CHRS,coherus biosciences ,14.41,998032334.6,,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs,CHRS coherus biosciences 
SGMO,sangamo therapeutics ,9.74,996142458.2,,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgmo,SGMO sangamo therapeutics 
FIXX,homology medicines ,26.49,994396322,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fixx,FIXX homology medicines 
ECPG,encore capital group ,32.15,992933235,,,Finance,Finance Companies,https://www.nasdaq.com/symbol/ecpg,ECPG encore capital group 
BJRI,bj&#39;s restaurants ,46.76,985612096.3,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bjri,BJRI bj&#39;s restaurants 
CMTA,clementia pharmaceuticals ,25.9,983448511.5,,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmta,CMTA clementia pharmaceuticals 
GSHD,goosehead insurance ,27.04,981173440,,2018,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/gshd,GSHD goosehead insurance 
MRTN,marten transport ltd,17.91,975550750.9,,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/mrtn,MRTN marten transport ltd
CBLK,carbon black ,13.77,974709463.8,,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cblk,CBLK carbon black 
SCSC,scansource ,37.79,971291504.2,,,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/scsc,SCSC scansource 
EPZM,epizyme ,12.23,968985015.8,,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epzm,EPZM epizyme 
APOG,apogee enterprises ,35.58,966914964,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/apog,APOG apogee enterprises 
WTRH,waitr holdings ,13.86,964361405.7,,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wtrh,WTRH waitr holdings 
VNDA,vanda pharmaceuticals ,18.29,962835970.7,,2006,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vnda,VNDA vanda pharmaceuticals 
ENPH,enphase energy ,9.05,962269368.4,,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/enph,ENPH enphase energy 
MSEX,middlesex water company,58.38,959143001,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/msex,MSEX middlesex water company
BPFH,boston private financial holdings ,11.45,959134806.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bpfh,BPFH boston private financial holdings 
VCTR,victory capital holdings ,14.18,958028961.5,,2018,Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr,VCTR victory capital holdings 
TILE,interface ,16.11,957800460.2,,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/tile,TILE interface 
WIFI,boingo wireless ,21.78,956592170.8,,2011,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/wifi,WIFI boingo wireless 
AKBA,akebia therapeutics ,8.17,954971022.1,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akba,AKBA akebia therapeutics 
DCPH,deciphera pharmaceuticals ,25.29,952451773.3,,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dcph,DCPH deciphera pharmaceuticals 
PRFT,perficient ,28.68,951454755.4,,1999,Technology,EDP Services,https://www.nasdaq.com/symbol/prft,PRFT perficient 
KNSA,kiniksa pharmaceuticals ltd,17.5,950812800,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/knsa,KNSA kiniksa pharmaceuticals ltd
PHO,invesco water resources etf,33.73,947813000,,,,,https://www.nasdaq.com/symbol/pho,PHO invesco water resources etf
RTRX,retrophin ,22.87,947111536.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rtrx,RTRX retrophin 
HCM,hutchison china meditech limited,27.92,945210660,33854250,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hcm,HCM hutchison china meditech limited
AMPH,amphastar pharmaceuticals ,20.23,943347517.1,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amph,AMPH amphastar pharmaceuticals 
GPRO,gopro ,6.26,940560492.8,,2014,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/gpro,GPRO gopro 
MGNX,macrogenics ,19.13,933167540.7,,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgnx,MGNX macrogenics 
CGBD,tcg bdc ,15.11,931890785.6,,2017,,,https://www.nasdaq.com/symbol/cgbd,CGBD tcg bdc 
LNTH,lantheus holdings ,24.1,929005691.4,,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/lnth,LNTH lantheus holdings 
